State,Postcode,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Annual Return,Annual Return,Annual Return
Nsw,2668,"152,500","143,437","141,965","142,560","139,691","126,606","124,866","129,882","134,680","153,417","159,589","156,224","158,514","131,657","163,791","178,987","161,187","155,074","164,692","160,918","152,089","155,787","159,737","159,983","170,624","166,914","160,432","160,027","160,002","160,000","170,000","171,875","171,575","167,182","168,886","169,024","162,533","160,158","160,010","160,563","160,035","153,440","137,090","137,943","121,121","113,664","118,666","120,854","120,053","125,002","134,719","133,732","131,210","132,413","130,151","136,567","138,643","134,723","132,326","130,145","138,759","134,711","130,201","130,012","134,375","130,273","127,508","125,157","129,385","129,981","129,999","135,000","139,687","132,490","130,156","122,739","122,515","122,501","122,500","122,500","122,500","128,594","129,756","144,985","135,468","112,654","109,228","116,007","116,938","122,496","122,031","122,002","152,250","194,203","200,106","200,003","200,000","213,125","214,941","214,996","215,000","215,000","215,000","226,250","229,883","229,680","229,980","234,374","230,273","203,642","202,051","152,003","163,188","150,824","150,051","230,002","197,188","179,824","189,364","192,480","193,592","190,112","176,882","175,118","188,129","203,633","209,602","209,987","209,999","210,000","200,625","200,039","208,752","209,961","209,997","210,000","210,000","210,000","213,750","211,172","217,573","213,752","212,578","212,505","212,500","212,500","199,375","207,246","207,484","207,499","242,500","235,469","250,015","254,688","236,230","229,827","229,026","229,002","229,000",1.03836778492795,1.038367785,1.04356093306756
Nsw,2669,"95,000","91,250","95,047","95,472","102,748","109,547","109,972","123,748","110,859","110,054","110,003","78,281","75,549","74,097","73,943","74,746","74,984","74,999","75,000","92,500","107,812","109,863","94,679","76,595","74,319","74,176","92,084","83,255","72,985","68,457","70,294","70,409","81,656","88,036","88,940","103,527","105,408","104,557","104,503","104,500","98,812","98,051","98,003","98,000","102,500","103,906","100,994","101,687","98,980","98,968","98,030","98,002","98,000","98,000","98,000","98,000","98,000","97,187","97,949","97,997","98,000","93,250","97,453","97,966","110,968","111,467","95,093","97,818","97,989","93,750","91,641","82,415","80,151","79,786","77,362","76,527","76,502","76,500","76,500","99,375","110,742","111,476","111,498","111,500","111,500","111,500","101,375","98,105","98,007","98,000","98,000","98,000","98,000","98,000","98,000","103,625","103,976","109,248","62,726","51,108","50,694","48,407","48,338","150,834","150,026","142,502","140,156","129,380","126,836","120,427","115,013","121,563","114,814","119,207","124,607","117,956","124,560","106,472","95,248","96,773","93,705","93,506","91,250","90,016","83,750","102,172","106,464","127,014","129,907","124,560","130,254","134,703","134,981","132,499","130,156","130,005","130,000","122,125","121,879","117,211","119,826","119,994","120,000","112,250","96,992","98,541","99,283","99,331","99,333","99,333","99,333","99,333","99,333","99,333","99,333","99,333","99,333","99,333","99,333",1.01978952106188,1.019789521,1.043567247367
Nsw,2671,"226,500","226,312","226,453","220,184","215,324","228,290","231,112","215,944","236,121","239,758","239,985","239,999","233,500","228,625","217,539","215,784","214,580","209,974","214,061","214,941","211,871","210,273","207,517","204,845","201,990","199,437","199,683","208,730","212,921","217,214","219,232","220,952","221,013","216,699","214,700","202,075","198,411","192,401","182,337","186,709","189,794","189,987","185,468","193,779","195,080","196,880","186,992","178,093","175,037","179,376","176,022","182,251","193,352","198,136","199,571","199,252","196,029","196,970","195,123","195,383","195,024","201,532","199,596","199,131","199,457","206,091","200,565","201,942","212,184","237,818","228,614","214,570","225,848","230,151","228,509","233,360","209,897","201,056","195,470","201,529","199,846","199,026","205,877","209,742","274,211","271,326","263,239","235,867","239,304","219,519","199,657","190,541","194,673","191,230","184,827","179,245","196,828","204,489","221,234","233,202","209,450","220,076","211,630","213,414","218,732","218,046","212,003","222,313","260,519","252,532","199,204","191,138","198,067","192,817","190,551","185,455","180,591","179,974","197,498","252,281","257,174","250,224","254,389","246,368","233,605","241,788","244,799","237,494","239,531","244,829","239,989","237,187","242,637","263,364","274,273","270,212","250,951","217,216","223,882","239,180","281,761","296,305","314,769","313,579","283,143","271,103","249,288","220,759","210,672","214,261","316,071","330,067","321,252","255,078","263,130","264,883","257,496","307,781","298,799",1.03810863146193,1.038108631,1.04367286759976
Nsw,2672,"142,500","153,437","163,152","155,509","155,032","196,877","202,148","204,353","147,459","128,747","126,328","200,083","180,265","313,532","357,096","359,818","359,989","148,332","121,771","137,611","121,101","120,069","168,129","176,914","193,870","194,929","194,996","195,000","198,750","208,828","203,364","230,991","231,026","234,413","256,838","259,802","238,113","258,632","259,914","241,245","247,890","234,243","213,078","210,192","196,887","215,743","222,078","222,474","228,123","229,941","252,498","259,531","259,985","185,781","177,861","177,511","177,500","177,500","177,500","177,500","177,500","235,406","267,088","250,443","214,467","200,904","201,903","228,244","236,921","293,138","296,259","295,079","295,005","295,000","295,000","295,000","295,000","283,750","267,070","282,786","284,862","269,214","277,451","281,247","284,180","274,636","270,290","249,696","246,231","242,733","235,952","242,091","242,487","227,030","231,377","230,043","231,878","232,461","230,311","230,019","230,001","236,562","236,191","243,199","249,787","249,987","244,999","243,437","222,559","212,347","201,558","218,847","212,308","224,207","243,700","242,303","251,081","227,568","220,473","220,015","220,001","235,156","235,010","223,751","226,805","217,925","214,870","218,902","210,556","210,017","210,001","217,500","219,844","219,995","220,000","190,000","181,406","192,275","208,509","204,907","200,307","176,385","173,211","147,701","138,053","130,503","130,031","167,188","175,449","170,341","222,511","274,532","253,657","250,229","242,514","221,407","212,544","219,534","234,033",1.00938907362448,1.009389074,1.04369507687287
Nsw,2675,"185,000","187,500","180,906","184,744","185,734","186,452","196,559","189,285","186,674","186,511","186,501","186,500","186,500","176,437","175,090","175,006","175,000","172,656","172,510","170,313","170,019","170,001","170,000","170,000","170,000","170,000","170,000","170,000","171,875","172,461","172,497","160,781","160,830","152,552","145,472","156,279","171,017","176,939","179,652","178,103","179,725","179,983","179,999","180,000","180,000","180,000","180,000","180,000","180,000","184,375","166,523","153,376","152,527","152,501","152,500","179,141","183,723","156,054","128,660","123,979","122,592","120,628","120,039","120,002","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","172,031","173,252","177,008","170,204","169,778","171,860","184,429","187,777","187,993","188,999","188,937","188,029","188,877","194,617","194,988","194,999","195,000","195,000","195,000","197,475","195,420","194,979","194,951","176,162","170,291","169,912","169,901","165,612","165,019","165,001","165,000","165,000","165,000","165,000","165,000","165,000","165,000","165,000","165,000","165,000","165,000","165,000","169,687","169,980","169,999","170,000","198,125","199,883","199,996","200,000","200,000","200,000","263,281","274,268","274,977","274,998","275,000","275,000","275,000","275,000","248,750","240,547","240,017","235,626","235,039","235,001","235,000","235,000","235,000","235,000","235,000","235,000","235,000","235,000","235,000","235,000","265,750","248,555","248,035","245,888",0,0,0,"245,053","245,003","245,000",1.04336683346393,1.043366833,1.04370402485025
Nsw,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,1.04382840641703
Nsw,2680,"258,000","259,937","257,927","257,183","260,105","257,413","256,276","258,830","251,864","250,554","250,035","254,877","253,680","255,417","255,557","262,925","267,589","266,662","264,916","263,776","259,361","257,022","258,751","259,484","261,218","259,576","259,161","258,447","263,965","275,560","270,634","267,763","268,516","274,302","274,925","270,250","268,453","261,278","261,392","258,649","258,978","256,749","259,859","266,804","265,550","262,909","265,994","265,593","261,506","257,891","272,215","271,263","267,633","281,426","285,433","268,701","260,709","264,710","268,294","251,425","256,151","256,403","262,322","256,020","255,126","252,008","268,055","269,316","268,332","250,573","269,661","251,947","254,934","239,248","230,578","234,112","231,944","231,309","257,572","250,098","275,319","286,354","261,303","276,206","279,756","284,360","293,554","291,017","301,126","296,883","292,243","290,984","277,515","277,907","292,932","283,435","287,027","304,877","305,465","283,966","299,029","306,095","318,506","292,016","339,579","345,161","309,823","308,510","298,469","288,592","284,175","279,605","277,894","273,306","282,113","327,597","347,350","382,241","370,163","379,426","378,243","376,937","412,604","353,362","390,176","392,571","391,152","301,370","296,773","296,774","297,986","338,218","390,670","338,771","328,361","325,730","332,702","332,513","350,078","356,567","331,660","330,052","337,503","364,844","406,089","434,130","426,508","431,922","452,120","440,789","447,540","433,846","504,147","518,072","453,911","492,744","477,815","494,082","457,911",1.06502230113195,1.065022301,1.04384309607478
Nsw,2681,"220,000","222,500","221,219","226,639","224,634","228,727","228,983","228,999","229,000","229,000","226,187","224,605","226,757","228,860","228,991","228,999","229,000","229,000","229,000","229,000","225,750","225,047","225,003","222,188","210,762","204,423","199,808","206,082","199,755","190,610","205,351","222,678","222,850","228,746","226,328","225,083","225,005","227,188","227,480","227,499","226,250","225,078","225,005","211,875","210,117","210,007","195,938","204,434","196,371","195,043","266,251","293,203","294,944","294,998","295,000","272,500","265,234","265,007","250,469","249,561","249,504","239,328","233,020","234,876","232,371","233,304","218,759","225,329","226,645","225,051","219,097","225,381","225,461","224,249","225,015","220,000","217,187","217,637","215,082","215,005","216,875","217,480","206,846","211,668","202,668","200,120","212,486","226,578","225,099","218,131","228,133","236,258","219,008","234,000","249,781","263,743","243,046","203,003","196,500","196,657","196,666",0,"231,479","236,370","237,949","227,934","235,215","237,913","236,489","321,343","341,573","323,223","226,413","270,776","325,830","341,776","275,423","259,089","250,521","249,532","254,627","359,371","362,648","361,298","304,607","272,913","266,619","242,066","240,129","284,660","303,729","345,108","349,460","349,788","349,862","311,363","286,984","248,749","244,297","271,768",0,0,0,0,0,0,0,0,"279,942","297,809",0,"298,851","356,963","360,981",0,0,0,0,"355,829",1.04824079272314,1.048240793,1.04394144519617
Nsw,2700,"182,500","183,125","175,633","177,008","185,532","177,252","172,422","174,370","190,148","192,759","193,047","192,690","198,543","197,128","195,695","192,731","195,171","200,823","197,770","190,298","194,050","191,191","183,262","179,844","179,865","185,523","192,533","188,939","182,246","193,640","194,915","194,995","195,000","199,375","200,930","203,433","194,089","190,256","187,453","182,810","185,801","184,737","176,484","176,233","178,702","178,981","178,999","179,562","179,973","179,983","185,062","185,566","185,705","194,897","188,618","196,801","198,806","198,994","198,812","188,301","184,394","185,731","180,858","180,054","180,002","183,438","181,342","180,021","179,783","179,993","189,625","197,883","196,055","197,002","197,000","197,875","197,992","193,031","198,345","198,678","187,355","182,417","188,307","192,394","198,668","201,854","199,178","200,256","211,828","218,552","222,347","227,153","225,760","220,172","220,011","219,188","217,262","211,079","209,893","213,368","208,023","208,407","208,963","209,498","216,828","219,980","226,936","215,529","219,158","221,010","209,422","215,558","210,752","210,422","209,089","203,065","199,910","199,682","201,168","204,802","200,456","200,327","200,020","207,189","196,396","210,931","201,089","194,315","206,207","205,663","204,291","201,518","186,282","187,540","186,502","183,844","188,584","184,599","198,550","197,722","223,920","233,521","234,907","234,994","237,500","247,187","248,199","242,569","245,160","301,822","274,088","289,943","335,154","318,666","351,042","370,221","350,851","347,428","339,620",1.05565249762905,1.055652498,1.04394925448911
Nsw,2701,"270,000","260,937","259,046","245,472","240,904","237,556","239,847","240,553","242,284","253,393","255,806","259,738","249,484","242,780","243,736","248,671","245,229","237,827","238,802","234,363","230,273","222,517","215,470","215,061","214,941","214,996","215,000","215,000","214,750","212,172","214,136","218,602","218,780","228,072","228,161","225,197","215,965","216,592","218,803","218,941","214,715","214,951","218,512","215,376","216,711","218,529","219,095","217,225","214,233","214,382","201,027","205,220","205,491","198,359","198,616","198,535","218,776","226,438","227,987","248,312","244,457","229,999","205,937","198,496","198,359","198,022","198,001","296,641","299,399","299,130","274,008","239,729","228,886","234,043","234,425","229,340","229,021","229,001","236,500","234,156","236,197","240,100","243,444","251,153","250,317","236,020","218,564","217,799","218,925","221,370","215,398","228,712","219,710","222,294","210,418","204,636","204,462","231,523","228,383","240,024","262,589","217,571","257,689","261,105","228,972","228,873","227,242","218,445","227,590","214,974","232,879","262,117","284,435","280,183","272,080","278,534","301,471","301,154","306,510","309,672","313,061","299,552","295,744","288,484","286,859","286,991","284,374","291,355","296,647","292,989","277,062","278,879","279,805","279,994","264,500","272,641","265,727","270,233","231,304","213,019","205,032","200,392","224,837","204,552","204,705","204,981","203,686","245,896","248,650","223,666","300,896","282,025","223,485","220,218","220,014","252,501","359,844","361,490","362,249",1.00213002919757,1.002130029,1.0440632362098
